ID,Title,Artist,Album,Track,Date,Length,Path,Format
947,Nazan Sang,Mahasti,Golden 2,7,2011,04:39,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/7-Nazan Sang.mp3,mp3
948,Neshaneh,Hayedeh,Golden 2,8,2011,04:07,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/8-Neshaneh.mp3,mp3
949,Biganeh,Mahasti,Golden 2,9,2011,04:50,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/9-Biganeh.mp3,mp3
950,Ghebleye Man Khake Iran Ast,Dariush Ft Andy & Faramarz Asef & Sattar & Gloria Rohani & Shahrokh & Morteza & Davoud Behboudi & Siavash Shams & Bahram & Ali Nazari & Moloud Zehtab & Nazi Afshar & Kouros,Hambastegi 1,1,1986,11:36,/var/home/miladsharifiteh/Music/Various Artists/Hambastegi 1/1-Ghebleye Man Khake Iran Ast.mp3,mp3
951,Heydar Baba,Dariush,Hambastegi 1,2,1986,04:08,/var/home/miladsharifiteh/Music/Various Artists/Hambastegi 1/2-Heydar Baba.mp3,mp3
952,Raghse Pirouzi,Dariush Ft Andy & Faramarz Asef & Sattar & Gloria Rohani & Shahrokh & Morteza & Davoud Behboudi & Siavash Shams & Bahram & Ali Nazari & Moloud Zehtab & Nazi Afshar & Kouros,Hambastegi 1,3,1986,06:33,/var/home/miladsharifiteh/Music/Various Artists/Hambastegi 1/3-Raghse Pirouzi.mp3,mp3
953,Ghebleye Man Khake Iran Ast (Instrumental),Dariush Ft Andy & Faramarz Asef & Sattar & Gloria Rohani & Shahrokh & Morteza & Davoud Behboudi & Siavash Shams & Bahram & Ali Nazari & Moloud Zehtab & Nazi Afshar & Kouros,Hambastegi 1,4,1986,10:48,/var/home/miladsharifiteh/Music/Various Artists/Hambastegi 1/4-Ghebleye Man Khake Iran Ast (Instrumental).mp3,mp3
954,Harfe Tazeh,Hayedeh,Khatereha,1,1990,04:59,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/1-Harfe Tazeh.mp3,mp3
955,Yade Ou,Mahasti,Khatereha,10,1990,03:44,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/10-Yade Ou.mp3,mp3
956,Minaye Del,Hayedeh,Khatereha,11,1990,07:09,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/11-Minaye Del.mp3,mp3
957,Baz Shab Oumad,Homeyra,Khatereha,12,1990,03:51,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/12-Baz Shab Oumad.mp3,mp3
958,Music,Hayedeh,Khatereha,13,1990,01:17,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/13-Music.mp3,mp3
959,Ghesseye Tazeh,Mahasti,Khatereha,2,1990,04:36,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/2-Ghesseye Tazeh.mp3,mp3
960,Sarab,Hayedeh,Khatereha,3,1990,05:24,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/3-Sarab.mp3,mp3
961,Donya Donya,Homeyra,Khatereha,4,1990,04:12,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/4-Donya Donya.mp3,mp3
962,Che Alami Dareh,Hayedeh,Khatereha,5,1990,04:19,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/5-Che Alami Dareh.mp3,mp3
963,Ghomare Zendegi,Mahasti,Khatereha,6,1990,03:54,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/6-Ghomare Zendegi.mp3,mp3
964,Ketabe Hasti,Hayedeh,Khatereha,7,1990,03:46,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/7-Ketabe Hasti.mp3,mp3
965,Bigharar,Homeyra,Khatereha,8,1990,03:31,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/8-Bigharar.mp3,mp3
966,Mehman,Hayedeh,Khatereha,9,1990,03:51,/var/home/miladsharifiteh/Music/Various Artists/Khatereha/9-Mehman.mp3,mp3
967,Sahme Man,Dariush,Nouno Paniro Sabzi,1,1990,05:15,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 1/1-Sahme Man.mp3,mp3
968,Razeghi,Ebi,Nouno Paniro Sabzi,2,1990,04:58,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 1/2-Razeghi.mp3,mp3
969,Ahay Mardome Donya,Dariush,Nouno Paniro Sabzi,3,1990,04:39,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 1/3-Ahay Mardome Donya.mp3,mp3
970,Nouno Paniro Sabzi,Ebi Ft Dariush,Nouno Paniro Sabzi,4,1990,09:37,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 1/4-Nouno Paniro Sabzi.mp3,mp3
971,Setareye Donbaledar,Ebi,Nouno Paniro Sabzi,5,1990,05:33,/var/home/miladsharifiteh/Music/Various Artists/Nouno Paniro Sabzi 1/5-Setareye Donbaledar.mp3,mp3
972,Mageh Fereshteh Ham Badeh,Ebi Ft Kamran & Houman,Yadegari,1,2009,04:28,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/1-Mageh Fereshteh Ham Badeh.mp3,mp3
973,Kolbeh (Remix),Ebi Ft Kamran & Houman,Yadegari,2,2009,04:33,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/2-Kolbeh (Remix).mp3,mp3
974,Maste Cheshat (Nami Remix),Ebi,Yadegari,3,2009,03:40,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/3-Maste Cheshat (Nami Remix).mp3,mp3
975,Khali (Alex Abedi Remix),Ebi,Yadegari,4,2009,04:49,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/4-Khali (Alex Abedi Remix).mp3,mp3
976,Maste Cheshat (Nami Club Remix),Ebi,Yadegari,5,2009,04:02,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/5-Maste Cheshat (Nami Club Remix).mp3,mp3
977,Mageh Fereshteh Ham Badeh (Instrumental),Ebi,Yadegari,6,2009,04:26,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/6-Mageh Fereshteh Ham Badeh (Instrumental).mp3,mp3
978,Maste Cheshat (Nami Extended Remix),Ebi,Yadegari,7,2009,04:51,/var/home/miladsharifiteh/Music/Various Artists/Yadegari/7-Maste Cheshat (Nami Extended Remix).mp3,mp3
979,Arousi I,Shohreh,Arouso Doumad,1,1992,04:56,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/1-Arousi I.mp3,mp3
980,Arousi VI,Fattaneh,Arouso Doumad,10,1992,06:35,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/10-Arousi VI.mp3,mp3
981,Khouneye Ma Arousiyeh,Mahmoud Ghorbani,Arouso Doumad,2,1992,04:54,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/2-Khouneye Ma Arousiyeh.mp3,mp3
982,Khastegari,Andy,Arouso Doumad,3,1992,04:39,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/3-Khastegari.mp3,mp3
983,Arousi II,Nazi Afshar,Arouso Doumad,4,1992,05:13,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/4-Arousi II.mp3,mp3
984,Arousi III,Samad,Arouso Doumad,5,1992,02:33,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/5-Arousi III.mp3,mp3
985,Arousi IV,Ahmad Azad,Arouso Doumad,6,1992,04:53,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/6-Arousi IV.mp3,mp3
986,Touyoun Mobarak,Davoud Behboudi,Arouso Doumad,7,1992,05:59,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/7-Touyoun Mobarak.mp3,mp3
987,Arousi V,Nader,Arouso Doumad,8,1992,04:28,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/8-Arousi V.mp3,mp3
988,Doumad,Arzhang,Arouso Doumad,9,1992,06:05,/var/home/miladsharifiteh/Music/Various Artists/Arouso Doumad/9-Doumad.mp3,mp3
989,Payandeh Bad Iran,Ebi,Avang 179,1,1978,07:16,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/1-Payandeh Bad Iran.mp3,mp3
990,Biganegi,Sattar,Avang 179,10,1978,05:54,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/10-Biganegi.mp3,mp3
991,Bahare Man Gozashteh Shayad,Sattar,Avang 179,11,1978,05:56,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/11-Bahare Man Gozashteh Shayad.mp3,mp3
992,Mollaye Sabz Poush,Ebi,Avang 179,2,1978,04:30,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/2-Mollaye Sabz Poush.mp3,mp3
993,Borj,Ebi,Avang 179,3,1978,06:03,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/3-Borj.mp3,mp3
994,Sadegiye Mara Bebakhsh,Ebi,Avang 179,4,1978,04:22,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/4-Sadegiye Mara Bebakhsh.mp3,mp3
995,Sedaye Bado Bisheh,Ebi,Avang 179,5,1978,05:16,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/5-Sedaye Bado Bisheh.mp3,mp3
996,Doshman,Sattar,Avang 179,6,1978,05:25,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/6-Doshman.mp3,mp3
997,Nefrin,Sattar,Avang 179,7,1978,05:17,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/7-Nefrin.mp3,mp3
998,Baj,Sattar,Avang 179,8,1978,04:03,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/8-Baj.mp3,mp3
999,Zange Hesab,Sattar,Avang 179,9,1978,04:17,/var/home/miladsharifiteh/Music/Various Artists/Avang 179/9-Zange Hesab.mp3,mp3
1000,Hamkhoun,Ebi,Hich Koja Iran Nemisheh,6,1991,06:13,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/6-Hamkhoun.mp3,mp3
1001,Parastesh,Shahram Shabpareh,Hich Koja Iran Nemisheh,7,1991,03:16,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/7-Parastesh.mp3,mp3
1002,Afsoungar,Shahrokh,Hich Koja Iran Nemisheh,8,1991,05:27,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/8-Afsoungar.mp3,mp3
1003,Leyla,Shahram Shabpareh,Hich Koja Iran Nemisheh,9,1991,02:53,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/9-Leyla.mp3,mp3
1004,Hich Koja Iran Nemisheh,Shahram Shabpareh,Hich Koja Iran Nemisheh,1,1991,03:40,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/1-Hich Koja Iran Nemisheh.mp3,mp3
1005,Doroughgou,Shahram Shabpareh,Hich Koja Iran Nemisheh,10,1991,02:25,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/10-Doroughgou.mp3,mp3
1006,Instrumental,Ebi Ft Shahram Shabpareh & Shahrokh,Hich Koja Iran Nemisheh,11,1991,02:12,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/11-Instrumental.mp3,mp3
1007,Hamvatan,Ebi,Hich Koja Iran Nemisheh,2,1991,03:40,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/2-Hamvatan.mp3,mp3
1008,Delo Delbar,Shahrokh,Hich Koja Iran Nemisheh,3,1991,04:39,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/3-Delo Delbar.mp3,mp3
1009,Azizam,Shahram Shabpareh,Hich Koja Iran Nemisheh,4,1991,03:24,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/4-Azizam.mp3,mp3
1010,Douset Daram,Shahrokh,Hich Koja Iran Nemisheh,5,1991,04:00,/var/home/miladsharifiteh/Music/Various Artists/Hich Koja Iran Nemisheh/5-Douset Daram.mp3,mp3
1011,Banou,Moein,Golbaran 3,3,1987,04:41,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/3-Banou.mp3,mp3
1012,Khorshide Bi Hejab,Ebi,Golbaran 3,4,1987,04:42,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/4-Khorshide Bi Hejab.mp3,mp3
1013,Madar,Ando,Golbaran 3,5,1987,05:07,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/5-Madar.mp3,mp3
1014,Pashimoun,Ali Nazari,Golbaran 3,6,1987,05:02,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/6-Pashimoun.mp3,mp3
1015,Ashegh,Mahasti,Golbaran 3,1,1987,06:05,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/1-Ashegh.mp3,mp3
1016,Ashti,Hayedeh,Golbaran 3,2,1987,04:47,/var/home/miladsharifiteh/Music/Various Artists/Golbaran 3/2-Ashti.mp3,mp3
1017,Ravi,Hayedeh,Khatereh 2,1,1983,05:16,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/1-Ravi.mp3,mp3
1018,Taneh,Hayedeh,Khatereh 2,2,1983,05:10,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/2-Taneh.mp3,mp3
1019,Omid,Homeyra,Khatereh 2,3,1983,04:29,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/3-Omid.mp3,mp3
1020,Dele Divouneh,Homeyra,Khatereh 2,4,1983,05:18,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/4-Dele Divouneh.mp3,mp3
1021,Lajbazi Zamouneh,Hayedeh,Khatereh 2,5,1983,04:39,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/5-Lajbazi Zamouneh.mp3,mp3
1022,Mounes,Mahasti,Khatereh 2,6,1983,03:39,/var/home/miladsharifiteh/Music/Various Artists/Khatereh 2/6-Mounes.mp3,mp3
1023,Ousta Karim,Ahdiyeh,Behtarinhaye Anoushirvan Rohani,6,1978,03:11,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/6-Ousta Karim.mp3,mp3
1024,Yade Ou,Mahasti,Behtarinhaye Anoushirvan Rohani,7,1978,03:48,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/7-Yade Ou.mp3,mp3
1025,Rouze Bi Farda,Delkash,Behtarinhaye Anoushirvan Rohani,8,1978,05:19,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/8-Rouze Bi Farda.mp3,mp3
1026,Ghomare Zendegi,Hayedeh,Behtarinhaye Anoushirvan Rohani,9,1978,05:15,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/9-Ghomare Zendegi.mp3,mp3
1027,Ketabe Hasti,Hayedeh,Behtarinhaye Anoushirvan Rohani,1,1978,03:48,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/1-Ketabe Hasti.mp3,mp3
1028,Hameh Chim Yar,Aref,Behtarinhaye Anoushirvan Rohani,10,1978,02:49,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/10-Hameh Chim Yar.mp3,mp3
1029,Khaterkhah,Ahdiyeh,Behtarinhaye Anoushirvan Rohani,11,1978,03:13,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/11-Khaterkhah.mp3,mp3
1030,Zendegi Ghashangeh,Hayedeh,Behtarinhaye Anoushirvan Rohani,12,1978,03:40,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/12-Zendegi Ghashangeh.mp3,mp3
1031,Ghesseye Tazeh,Mahasti,Behtarinhaye Anoushirvan Rohani,2,1978,04:38,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/2-Ghesseye Tazeh.mp3,mp3
1032,Baz Shab Oumad,Homeyra,Behtarinhaye Anoushirvan Rohani,3,1978,03:53,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/3-Baz Shab Oumad.mp3,mp3
1033,Khoubo Bad,Houshmand Aghili,Behtarinhaye Anoushirvan Rohani,4,1978,04:42,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/4-Khoubo Bad.mp3,mp3
1034,Che Alami Dareh,Hayedeh,Behtarinhaye Anoushirvan Rohani,5,1978,04:21,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Anoushirvan Rohani/5-Che Alami Dareh.mp3,mp3
1035,Area C - Area F (JP),Iku Mizutani,Shatterhand,9,1991,02:24,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/9-Area C - Area F (JP).flac,flac
1036,Intro,Iku Mizutani,Shatterhand,1,1991,00:21,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/1-Intro.flac,flac
1037,Game Start,Iku Mizutani,Shatterhand,2,1991,00:08,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/2-Game Start.flac,flac
1038,Area A,Iku Mizutani,Shatterhand,3,1991,02:32,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/3-Area A.flac,flac
1039,Boss,Iku Mizutani,Shatterhand,4,1991,01:02,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/4-Boss.flac,flac
1040,Area Clear,Iku Mizutani,Shatterhand,5,1991,00:07,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/5-Area Clear.flac,flac
1041,Stage Select,Iku Mizutani,Shatterhand,6,1991,00:39,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/6-Stage Select.flac,flac
1042,Area B,Iku Mizutani,Shatterhand,7,1991,01:28,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/7-Area B.flac,flac
1043,Area C,Iku Mizutani,Shatterhand,8,1991,02:16,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/8-Area C.flac,flac
1044,Area D,Iku Mizutani,Shatterhand,10,1991,02:13,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/10-Area D.flac,flac
1045,Area E - Area F,Iku Mizutani,Shatterhand,11,1991,01:45,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/11-Area E - Area F.flac,flac
1046,Area G,Iku Mizutani,Shatterhand,12,1991,02:09,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/12-Area G.flac,flac
1047,Ending,Iku Mizutani,Shatterhand,13,1991,03:13,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/13-Ending.flac,flac
1048,Ranking,Iku Mizutani,Shatterhand,14,1991,00:27,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/14-Ranking.flac,flac
1049,Game Over,Iku Mizutani,Shatterhand,15,1991,00:15,/var/home/miladsharifiteh/Music/Various Artists/Shatterhand/15-Game Over.flac,flac
